year	category	nominee	title	winner	imdb_id	imdb_img	song_title
2018	Best Motion Picture of the Year	Douglas Urbanski	Darkest Hour	False	nm0881703	https://m.media-amazon.com/images/M/MV5BODk1ODA2ODkxNF5BMl5BanBnXkFtZTcwNTY0NTUxNA@@._V1_.jpg	
2018	Best Motion Picture of the Year	Emma Thomas	Dunkirk	False	nm0858799	https://m.media-amazon.com/images/M/MV5BMTM3MzYwNzM5NV5BMl5BanBnXkFtZTcwODUzNDMyMw@@._V1_.jpg	
2018	Best Motion Picture of the Year	Christopher Nolan	Dunkirk	False	nm0634240	https://m.media-amazon.com/images/M/MV5BNjE3NDQyOTYyMV5BMl5BanBnXkFtZTcwODcyODU2Mw@@._V1_.jpg	
2018	Best Motion Picture of the Year	Sean McKittrick	Get Out	False	nm0572014	https://m.media-amazon.com/images/M/MV5BNGQwNzZhMDItN2MzNy00Y2JjLWEyOWQtZjJkNWI1YWExNDRlXkEyXkFqcGdeQXVyNjUxMjc1OTM@._V1_.jpg	
2018	Best Motion Picture of the Year	Jason Blum	Get Out	False	nm0089658	https://m.media-amazon.com/images/M/MV5BMTgyMDU1OTQ5Ml5BMl5BanBnXkFtZTcwNTEzMDY1OA@@._V1_.jpg	
2018	Best Motion Picture of the Year	Edward H. Hamm Jr.	Get Out	False	nm1197257	None	
2018	Best Motion Picture of the Year	Jordan Peele	Get Out	False	nm1443502	https://m.media-amazon.com/images/M/MV5BNGI2MTJjNDgtYjdmMi00YWE4LTk3Y2MtYWQyM2Q0NTVmZWYyXkEyXkFqcGdeQXVyNTc0NjQ2Mg@@._V1_CR159,0,642,963_.jpg	
2018	Best Motion Picture of the Year	Scott Rudin	Lady Bird	False	nm0748784	https://m.media-amazon.com/images/M/MV5BNTc2NjA0MjU3NF5BMl5BanBnXkFtZTcwNDA5NjQzNA@@._V1_.jpg	
2018	Best Motion Picture of the Year	Eli Bush	Lady Bird	False	nm4791912	None	
2018	Best Motion Picture of the Year	Evelyn O'Neill	Lady Bird	False	nm0642161	None	
2018	Best Motion Picture of the Year	JoAnne Sellar	Phantom Thread	False	nm0783280	None	
2018	Best Motion Picture of the Year	Paul Thomas Anderson	Phantom Thread	False	nm0000759	https://m.media-amazon.com/images/M/MV5BMTQwNjc5NjY2NV5BMl5BanBnXkFtZTcwNDIxMzg1MQ@@._V1_.jpg	
2018	Best Motion Picture of the Year	Megan Ellison	Phantom Thread	False	nm2691892	https://m.media-amazon.com/images/M/MV5BMTUzNzU1MDk5Nl5BMl5BanBnXkFtZTcwNTc2NTg2OA@@._V1_.jpg	
2018	Best Motion Picture of the Year	Daniel Lupi	Phantom Thread	False	nm0526917	https://m.media-amazon.com/images/M/MV5BMWUwYmUwYzktMzFlNy00YzA5LWFhMmMtMTg4N2FjNDNhYjhmXkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_.jpg	
2018	Best Motion Picture of the Year	Amy Pascal	The Post	False	nm1166871	https://m.media-amazon.com/images/M/MV5BMjE1ODk0NzAyNl5BMl5BanBnXkFtZTcwODgzNzM5Mw@@._V1_.jpg	
2018	Best Motion Picture of the Year	Steven Spielberg	The Post	False	nm0000229	https://m.media-amazon.com/images/M/MV5BMTY1NjAzNzE1MV5BMl5BanBnXkFtZTYwNTk0ODc0._V1_.jpg	
2018	Best Motion Picture of the Year	Kristie Macosko Krieger	The Post	False	nm1069736	https://m.media-amazon.com/images/M/MV5BMTg1ODEwNDk1NV5BMl5BanBnXkFtZTgwNjMyMzk1MzI@._V1_.jpg	
2018	Best Motion Picture of the Year	Graham Broadbent	Three Billboards Outside Ebbing, Missouri	False	nm0110357	https://m.media-amazon.com/images/M/MV5BMTUzOTc1ODY4NF5BMl5BanBnXkFtZTcwODIwNjE3Nw@@._V1_.jpg	
2018	Best Motion Picture of the Year	Peter Czernin	Three Billboards Outside Ebbing, Missouri	False	nm0194446	None	
2018	Best Motion Picture of the Year	Martin McDonagh	Three Billboards Outside Ebbing, Missouri	False	nm1732981	https://m.media-amazon.com/images/M/MV5BMTgxMTQ2Njc5NF5BMl5BanBnXkFtZTcwMDU2Mzc1MQ@@._V1_.jpg	
2018	Best Performance by an Actor in a Leading Role	Gary Oldman	Darkest Hour	True	nm0000198	https://m.media-amazon.com/images/M/MV5BMTc3NTM4MzQ5MV5BMl5BanBnXkFtZTcwOTE4MDczNw@@._V1_.jpg	
2018	Best Performance by an Actor in a Leading Role	Daniel Day-Lewis	Phantom Thread	False	nm0000358	https://m.media-amazon.com/images/M/MV5BMjE2NDY2NDc1Ml5BMl5BanBnXkFtZTcwNjAyMjkwOQ@@._V1_.jpg	
2018	Best Performance by an Actor in a Leading Role	Daniel Kaluuya	Get Out	False	nm2257207	https://m.media-amazon.com/images/M/MV5BOTk1MzgzOTg5OV5BMl5BanBnXkFtZTcwNDQ4NjMxOA@@._V1_.jpg	
2018	Best Performance by an Actor in a Leading Role	Denzel Washington	Roman J. Israel, Esq.	False	nm0000243	https://m.media-amazon.com/images/M/MV5BMjE5NDU2Mzc3MV5BMl5BanBnXkFtZTcwNjAwNTE5OQ@@._V1_.jpg	
2018	Best Performance by an Actor in a Leading Role	Timothée Chalamet	Call Me by Your Name	False	nm3154303	https://m.media-amazon.com/images/M/MV5BNThiOTM4NTAtMDczNy00YzlkLWJhNTEtZTZhNDVmYzlkZWI0XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_.jpg	
2018	Best Performance by an Actress in a Leading Role	Frances McDormand	Three Billboards Outside Ebbing, Missouri	True	nm0000531	https://m.media-amazon.com/images/M/MV5BMjI3NzgxNjYzOF5BMl5BanBnXkFtZTgwNTIxMjExNzE@._V1_.jpg	
2018	Best Performance by an Actress in a Leading Role	Margot Robbie	I, Tonya	False	nm3053338	https://m.media-amazon.com/images/M/MV5BMTgxNDcwMzU2Nl5BMl5BanBnXkFtZTcwNDc4NzkzOQ@@._V1_.jpg	
2018	Best Performance by an Actress in a Leading Role	Meryl Streep	The Post	False	nm0000658	https://m.media-amazon.com/images/M/MV5BMTU4Mjk5MDExOF5BMl5BanBnXkFtZTcwOTU1MTMyMw@@._V1_.jpg	
2018	Best Performance by an Actress in a Leading Role	Sally Hawkins	The Shape of Water	False	nm1020089	https://m.media-amazon.com/images/M/MV5BODE4MDE0MDEzMl5BMl5BanBnXkFtZTgwNjI1NTU5MDE@._V1_.jpg	
2018	Best Performance by an Actress in a Leading Role	Saoirse Ronan	Lady Bird	False	nm1519680	https://m.media-amazon.com/images/M/MV5BMjExNTM5NDE4NV5BMl5BanBnXkFtZTcwNzczMzEzOQ@@._V1_.jpg	
2018	Best Performance by an Actor in a Supporting Role	Sam Rockwell	Three Billboards Outside Ebbing, Missouri	True	nm0005377	https://m.media-amazon.com/images/M/MV5BMTc2NTM3MzE5NF5BMl5BanBnXkFtZTcwMjg4NDMwNA@@._V1_.jpg	
2018	Best Performance by an Actor in a Supporting Role	Christopher Plummer	All the Money in the World	False	nm0001626	https://m.media-amazon.com/images/M/MV5BMTU5MzQ5MDY3NF5BMl5BanBnXkFtZTcwNzMxOTU5Ng@@._V1_.jpg	
2018	Best Performance by an Actor in a Supporting Role	Richard Jenkins	The Shape of Water	False	nm0420955	https://m.media-amazon.com/images/M/MV5BMzM5MzA4NDcyN15BMl5BanBnXkFtZTcwMDkwNjQzMg@@._V1_.jpg	
2018	Best Performance by an Actor in a Supporting Role	Willem Dafoe	The Florida Project	False	nm0000353	https://m.media-amazon.com/images/M/MV5BOWU4MTI2OTctODQ1ZS00MGM1LWJkM2EtODE3MGNkNmIyZDEwXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_.jpg	
2018	Best Performance by an Actor in a Supporting Role	Woody Harrelson	Three Billboards Outside Ebbing, Missouri	False	nm0000437	https://m.media-amazon.com/images/M/MV5BMTU3NDc2ODc4MF5BMl5BanBnXkFtZTcwODk2MzAyMg@@._V1_.jpg	
2018	Best Performance by an Actress in a Supporting Role	Allison Janney	I, Tonya	True	nm0005049	https://m.media-amazon.com/images/M/MV5BMjAyNjc2NzgxM15BMl5BanBnXkFtZTgwODQyMjM1MjE@._V1_.jpg	
2018	Best Performance by an Actress in a Supporting Role	Laurie Metcalf	Lady Bird	False	nm0582418	https://m.media-amazon.com/images/M/MV5BMTc1NDA1NDA5N15BMl5BanBnXkFtZTcwODAyNTU3MQ@@._V1_.jpg	
2018	Best Performance by an Actress in a Supporting Role	Lesley Manville	Phantom Thread	False	nm0544334	https://m.media-amazon.com/images/M/MV5BMTQ3NTU0OTc1OF5BMl5BanBnXkFtZTcwNzU5MTA3NA@@._V1_.jpg	
2018	Best Performance by an Actress in a Supporting Role	Mary J. Blige	Mudbound	False	nm0004763	https://m.media-amazon.com/images/M/MV5BMTc2MzAzMDMxNl5BMl5BanBnXkFtZTYwNjQwMjY1._V1_.jpg	
2018	Best Performance by an Actress in a Supporting Role	Octavia Spencer	The Shape of Water	False	nm0818055	https://m.media-amazon.com/images/M/MV5BMTg0MjcwMjcxNl5BMl5BanBnXkFtZTcwMjkwODg0Ng@@._V1_.jpg	
2018	Best Achievement in Directing	Guillermo del Toro	The Shape of Water	True	nm0868219	https://m.media-amazon.com/images/M/MV5BOTUzNTYwNjE0N15BMl5BanBnXkFtZTcwMjc0ODM1Mw@@._V1_.jpg	
2018	Best Achievement in Directing	Christopher Nolan	Dunkirk	False	nm0634240	https://m.media-amazon.com/images/M/MV5BNjE3NDQyOTYyMV5BMl5BanBnXkFtZTcwODcyODU2Mw@@._V1_.jpg	
2018	Best Achievement in Directing	Greta Gerwig	Lady Bird	False	nm1950086	https://m.media-amazon.com/images/M/MV5BNDE5MTIxMTMzMV5BMl5BanBnXkFtZTcwMjMxMDYxOQ@@._V1_.jpg	
2018	Best Achievement in Directing	Jordan Peele	Get Out	False	nm1443502	https://m.media-amazon.com/images/M/MV5BNGI2MTJjNDgtYjdmMi00YWE4LTk3Y2MtYWQyM2Q0NTVmZWYyXkEyXkFqcGdeQXVyNTc0NjQ2Mg@@._V1_CR159,0,642,963_.jpg	
2018	Best Achievement in Directing	Paul Thomas Anderson	Phantom Thread	False	nm0000759	https://m.media-amazon.com/images/M/MV5BMTQwNjc5NjY2NV5BMl5BanBnXkFtZTcwNDIxMzg1MQ@@._V1_.jpg	
2018	Best Original Screenplay	Jordan Peele	Get Out	True	nm1443502	https://m.media-amazon.com/images/M/MV5BNGI2MTJjNDgtYjdmMi00YWE4LTk3Y2MtYWQyM2Q0NTVmZWYyXkEyXkFqcGdeQXVyNTc0NjQ2Mg@@._V1_CR159,0,642,963_.jpg	
2018	Best Original Screenplay	Greta Gerwig	Lady Bird	False	nm1950086	https://m.media-amazon.com/images/M/MV5BNDE5MTIxMTMzMV5BMl5BanBnXkFtZTcwMjMxMDYxOQ@@._V1_.jpg	
2018	Best Original Screenplay	Kumail Nanjiani	The Big Sick	False	nm3529685	https://m.media-amazon.com/images/M/MV5BYWUyODI4MmYtNjdlYS00NWRhLTgwNjQtNGRjYWE3ZTAyNzQ2XkEyXkFqcGdeQXVyMTI2Nzk2MjQ1._V1_.jpg	
2018	Best Original Screenplay	Emily V. Gordon	The Big Sick	False	nm5077137	https://m.media-amazon.com/images/M/MV5BOTczZTg1OGMtMjQwYS00YjFhLThmYzAtMmNiNmVjMWYxYzJkXkEyXkFqcGdeQXVyMTgxNzAxOTg@._V1_.jpg	
2018	Best Original Screenplay	Guillermo del Toro	The Shape of Water	False	nm0868219	https://m.media-amazon.com/images/M/MV5BOTUzNTYwNjE0N15BMl5BanBnXkFtZTcwMjc0ODM1Mw@@._V1_.jpg	
2018	Best Original Screenplay	Vanessa Taylor	The Shape of Water	False	nm0961827	https://m.media-amazon.com/images/M/MV5BMTQzNzYwNTY0Ml5BMl5BanBnXkFtZTcwMjQ5NDIyOA@@._V1_.jpg	
2018	Best Original Screenplay	Martin McDonagh	Three Billboards Outside Ebbing, Missouri	False	nm1732981	https://m.media-amazon.com/images/M/MV5BMTgxMTQ2Njc5NF5BMl5BanBnXkFtZTcwMDU2Mzc1MQ@@._V1_.jpg	
2018	Best Adapted Screenplay	James Ivory	Call Me by Your Name	True	nm0412465	https://m.media-amazon.com/images/M/MV5BMjAwNzY4ODUxNF5BMl5BanBnXkFtZTYwMDExNTI1._V1_.jpg	
2018	Best Adapted Screenplay	Scott Frank	Logan	False	nm0291082	https://m.media-amazon.com/images/M/MV5BMTY0MTc5OTQwMV5BMl5BanBnXkFtZTYwODgxMDY0._V1_.jpg	
2018	Best Adapted Screenplay	James Mangold	Logan	False	nm0003506	https://m.media-amazon.com/images/M/MV5BNDI3MzgwMmYtY2JjYy00ZWQ2LTgzNjUtNjAyZDc3MDFhOTg0XkEyXkFqcGdeQXVyNDg2MjUxNjM@._V1_CR597,0,1430,2145_.jpg	
2018	Best Adapted Screenplay	Michael Green	Logan	False	nm0338169	https://m.media-amazon.com/images/M/MV5BNzJhMDY3YjUtZmFkMS00ZWJkLWE5ZDAtNjE3MTllZWZkZjFmXkEyXkFqcGdeQXVyNzU5MjUxNDA@._V1_.jpg	
2018	Best Adapted Screenplay	Aaron Sorkin	Molly's Game	False	nm0815070	https://m.media-amazon.com/images/M/MV5BMjE4MjkwNTU4M15BMl5BanBnXkFtZTgwNzk1MzU0MzE@._V1_.jpg	
2018	Best Adapted Screenplay	Dee Rees	Mudbound	False	nm2011696	https://m.media-amazon.com/images/M/MV5BMjEwOTc4NDgwMl5BMl5BanBnXkFtZTgwNDM4MDgzOTE@._V1_.jpg	
2018	Best Adapted Screenplay	Virgil Williams	Mudbound	False	nm1125049	https://m.media-amazon.com/images/M/MV5BMjE4NjA4NDA4OV5BMl5BanBnXkFtZTgwODg3MDA4NDM@._V1_.jpg	
2018	Best Adapted Screenplay	Scott Neustadter	The Disaster Artist	False	nm2354099	https://m.media-amazon.com/images/M/MV5BMTYyNTQxMzcwNF5BMl5BanBnXkFtZTgwMDEzNTk0MzI@._V1_.jpg	
2018	Best Adapted Screenplay	Michael H. Weber	The Disaster Artist	False	nm2352210	https://m.media-amazon.com/images/M/MV5BMTQyMzcyNzUwNl5BMl5BanBnXkFtZTcwNDE1MzY1Mw@@._V1_.jpg	
2018	Best Achievement in Cinematography	Roger Deakins	Blade Runner 2049	True	nm0005683	https://m.media-amazon.com/images/M/MV5BMjA2ODk5MDE4Ml5BMl5BanBnXkFtZTcwMTkzMjgxNA@@._V1_.jpg	
2018	Best Achievement in Cinematography	Bruno Delbonnel	Darkest Hour	False	nm0216632	https://m.media-amazon.com/images/M/MV5BMjE2Nzc2NDM5MV5BMl5BanBnXkFtZTgwNjc4MDI5MDE@._V1_.jpg	
2018	Best Achievement in Cinematography	Hoyte Van Hoytema	Dunkirk	False	nm0887227	https://m.media-amazon.com/images/M/MV5BYjk3NWQyZDgtNGRlMS00MzNjLWI4MzMtZDFlN2JiMDI4NWY3XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_.jpg	
2018	Best Achievement in Cinematography	Rachel Morrison	Mudbound	False	nm1121126	https://m.media-amazon.com/images/M/MV5BNDI5MmRkNTktOTg5OC00MjIyLTkwYmEtYWU0YTUwYjY3NDUyXkEyXkFqcGdeQXVyMTM4NzY1MTg@._V1_.jpg	
2018	Best Achievement in Cinematography	Dan Laustsen	The Shape of Water	False	nm0491565	https://m.media-amazon.com/images/M/MV5BNjA4NmEyZmQtZTAzMS00YWM1LTkzM2YtNmY2ZGVkNmU2MzMzXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_.jpg	
2018	Best Achievement in Film Editing	Lee Smith	Dunkirk	True	nm0809059	https://m.media-amazon.com/images/M/MV5BMTc2NTI1MzE1M15BMl5BanBnXkFtZTcwOTQ3NDQzMg@@._V1_.jpg	
2018	Best Achievement in Film Editing	Paul Machliss	Baby Driver	False	nm0532651	None	
2018	Best Achievement in Film Editing	Jonathan Amos	Baby Driver	False	nm1633672	None	
2018	Best Achievement in Film Editing	Tatiana S. Riegel	I, Tonya	False	nm0726186	https://m.media-amazon.com/images/M/MV5BYzg3MjIxNDYtYjhhNy00ODI2LThhNmQtOWM5MmJmY2NhMzFjXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg	
2018	Best Achievement in Film Editing	Sidney Wolinsky	The Shape of Water	False	nm0938485	https://m.media-amazon.com/images/M/MV5BZGQ5NWUzZjctMzA3Ny00YmQ0LTlmNDQtMWMzYmQ3ZjdhZDc3XkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_.jpg	
2018	Best Achievement in Film Editing	Jon Gregory	Three Billboards Outside Ebbing, Missouri	False	nm0339856	None	
2018	Best Achievement in Production Design	Paul D. Austerberry	The Shape of Water	True	nm0042306	https://m.media-amazon.com/images/M/MV5BYmJiYzc5NzQtNTJlZS00OGE1LWI4ZmQtMzNhY2E1MDM2YjdhXkEyXkFqcGdeQXVyMDE4OTUxNw@@._V1_.jpg	
2018	Best Achievement in Production Design	Shane Vieau	The Shape of Water	True	nm0896580	https://m.media-amazon.com/images/M/MV5BMTc4N2Q3MWMtMGI5OC00OTY4LWJkMWEtNWRhY2VjNzc0Njc2XkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_.jpg	
2018	Best Achievement in Production Design	Jeffrey A. Melvin	The Shape of Water	True	nm0578518	None	
2018	Best Achievement in Production Design	Sarah Greenwood	Beauty and the Beast	False	nm0339391	None	
2018	Best Achievement in Production Design	Katie Spencer	Beauty and the Beast	False	nm0818005	None	
2018	Best Achievement in Production Design	Dennis Gassner	Blade Runner 2049	False	nm0309357	https://m.media-amazon.com/images/M/MV5BMTUxNzk4MTU0Ml5BMl5BanBnXkFtZTcwMjM4ODgyMQ@@._V1_.jpg	
2018	Best Achievement in Production Design	Alessandra Querzola	Blade Runner 2049	False	nm0703301	https://m.media-amazon.com/images/M/MV5BN2QyYTQxM2QtOTdjMS00OTM2LWEzYzItOGFiNzE0NjM0MWZhXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_.jpg	
2018	Best Achievement in Production Design	Sarah Greenwood	Darkest Hour	False	nm0339391	None	
2018	Best Achievement in Production Design	Katie Spencer	Darkest Hour	False	nm0818005	None	
2018	Best Achievement in Production Design	Nathan Crowley	Dunkirk	False	nm0189769	https://m.media-amazon.com/images/M/MV5BMTg5NjIyMTcyOV5BMl5BanBnXkFtZTcwMTE2MDkyOA@@._V1_.jpg	
2018	Best Achievement in Production Design	Gary Fettis	Dunkirk	False	nm0275361	None	
2018	Best Achievement in Costume Design	Mark Bridges	Phantom Thread	True	nm0108775	https://m.media-amazon.com/images/M/MV5BODkwNDU1MjUwN15BMl5BanBnXkFtZTcwOTcyMDY0Nw@@._V1_.jpg	
2018	Best Achievement in Costume Design	Jacqueline Durran	Beauty and the Beast	False	nm0244330	https://m.media-amazon.com/images/M/MV5BMjM1MjE5MjA2MF5BMl5BanBnXkFtZTcwMzE0MjQ3OA@@._V1_.jpg	
2018	Best Achievement in Costume Design	Jacqueline Durran	Darkest Hour	False	nm0244330	https://m.media-amazon.com/images/M/MV5BMjM1MjE5MjA2MF5BMl5BanBnXkFtZTcwMzE0MjQ3OA@@._V1_.jpg	
2018	Best Achievement in Costume Design	Luis Sequeira	The Shape of Water	False	nm0784751	https://m.media-amazon.com/images/M/MV5BMmEwNDRmYzItMjBmOC00NzM1LTg4MTktYjM3Y2ZmMzc3ZGNmXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_.jpg	
2018	Best Achievement in Costume Design	Consolata Boyle	Victoria & Abdul	False	nm0102219	https://m.media-amazon.com/images/M/MV5BMjM0MTk1MDgxNF5BMl5BanBnXkFtZTcwNTg3ODA2OA@@._V1_.jpg	
2018	Best Achievement in Makeup and Hairstyling	Kazu Hiro	Darkest Hour	True	nm0875308	https://m.media-amazon.com/images/M/MV5BYzY2Y2ZiMDktYjFiZi00MGI1LWJhZDUtOWY2ODE3MDUzMDNkXkEyXkFqcGdeQXVyMTc4MzI2NQ@@._V1_.jpg	
2018	Best Achievement in Makeup and Hairstyling	David Malinowski	Darkest Hour	True	nm1339434	https://m.media-amazon.com/images/M/MV5BMTY3ODI3OTI2M15BMl5BanBnXkFtZTgwNjkzODU5NDM@._V1_.jpg	
2018	Best Achievement in Makeup and Hairstyling	Lucy Sibbick	Darkest Hour	True	nm2378951	https://m.media-amazon.com/images/M/MV5BMjM1MzcyMDM3OV5BMl5BanBnXkFtZTgwMjEyODU5NDM@._V1_.jpg	
2018	Best Achievement in Makeup and Hairstyling	Daniel Phillips	Victoria & Abdul	False	nm0680066	None	
2018	Best Achievement in Makeup and Hairstyling	Loulia Sheppard	Victoria & Abdul	False	nm0791965	None	
2018	Best Achievement in Makeup and Hairstyling	Arjen Tuiten	Wonder	False	nm1115465	https://m.media-amazon.com/images/M/MV5BMmZiZDNkM2QtMzJmNS00ODY4LWFiODQtNTZhZjRhZWIxNTI1XkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_.jpg	
2018	Best Achievement in Music Written for Motion Pictures (Original Score)	Alexandre Desplat	The Shape of Water	True	nm0006035	https://m.media-amazon.com/images/M/MV5BMTg5ODU1MDkxNV5BMl5BanBnXkFtZTcwOTk1ODQ1MQ@@._V1_.jpg	
2018	Best Achievement in Music Written for Motion Pictures (Original Score)	Hans Zimmer	Dunkirk	False	nm0001877	https://m.media-amazon.com/images/M/MV5BMzc2MjMzMjY4MV5BMl5BanBnXkFtZTcwODAzODU2Mw@@._V1_.jpg	
2018	Best Achievement in Music Written for Motion Pictures (Original Score)	Jonny Greenwood	Phantom Thread	False	nm0339351	https://m.media-amazon.com/images/M/MV5BMTkyNzQ3OTQ2MV5BMl5BanBnXkFtZTcwMjU5NDAxOA@@._V1_.jpg	
2018	Best Achievement in Music Written for Motion Pictures (Original Score)	John Williams	Star Wars: Episode VIII - The Last Jedi	False	nm0002354	https://m.media-amazon.com/images/M/MV5BMjY5MTgzMTQ1NF5BMl5BanBnXkFtZTYwNDg3OTcz._V1_.jpg	
2018	Best Achievement in Music Written for Motion Pictures (Original Score)	Carter Burwell	Three Billboards Outside Ebbing, Missouri	False	nm0001980	https://m.media-amazon.com/images/M/MV5BMTQ4NjI4NDU4MV5BMl5BanBnXkFtZTgwNTcyOTk3NjE@._V1_.jpg	
2018	Best Achievement in Music Written for Motion Pictures (Original Song)	Kristen Anderson-Lopez	Coco	True	nm2844448	https://m.media-amazon.com/images/M/MV5BMTk0ODMwODA5MF5BMl5BanBnXkFtZTcwNTM0NDE5NQ@@._V1_.jpg	For song "Remember Me"
2018	Best Achievement in Music Written for Motion Pictures (Original Song)	Robert Lopez	Coco	True	nm0520188	https://m.media-amazon.com/images/M/MV5BMjA3MTA4MTgxMF5BMl5BanBnXkFtZTgwOTQ4MjM2NTE@._V1_.jpg	For song "Remember Me"
2018	Best Achievement in Music Written for Motion Pictures (Original Song)	Sufjan Stevens	Call Me by Your Name	False	nm2014294	https://m.media-amazon.com/images/M/MV5BNjM5NDg4OTEyMl5BMl5BanBnXkFtZTgwNDU1NzUwOTE@._V1_.jpg	For song "Mystery of Love"
2018	Best Achievement in Music Written for Motion Pictures (Original Song)	Common	Marshall	False	nm0996669	https://m.media-amazon.com/images/M/MV5BNzg4MTk5NDM1MV5BMl5BanBnXkFtZTcwMTM5OTQzMw@@._V1_.jpg	For song "Stand Up for Something"
2018	Best Achievement in Music Written for Motion Pictures (Original Song)	Diane Warren	Marshall	False	nm0005534	https://m.media-amazon.com/images/M/MV5BMTU1MjY5MTg5Ml5BMl5BanBnXkFtZTcwMzA1MTMwNA@@._V1_.jpg	For song "Stand Up for Something"
2018	Best Achievement in Music Written for Motion Pictures (Original Song)	Raphael Saadiq	Mudbound	False	nm1277289	https://m.media-amazon.com/images/M/MV5BMTkxOTEyNTIyOF5BMl5BanBnXkFtZTcwMjI3NTIxNw@@._V1_.jpg	For song "Mighty River"
2018	Best Achievement in Music Written for Motion Pictures (Original Song)	Mary J. Blige	Mudbound	False	nm0004763	https://m.media-amazon.com/images/M/MV5BMTc2MzAzMDMxNl5BMl5BanBnXkFtZTYwNjQwMjY1._V1_.jpg	For song "Mighty River"
2018	Best Achievement in Music Written for Motion Pictures (Original Song)	Taura Stinson	Mudbound	False	nm5921476	https://m.media-amazon.com/images/M/MV5BZWE1M2NhYjAtZWNkNC00M2VlLWI5MGMtYjMwZmVjMDZjNjdjXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_.jpg	For song "Mighty River"
2018	Best Achievement in Music Written for Motion Pictures (Original Song)	Benj Pasek	The Greatest Showman	False	nm2537947	https://m.media-amazon.com/images/M/MV5BMjQ2MTUyMzQ4NF5BMl5BanBnXkFtZTgwOTM5ODg1MTI@._V1_.jpg	For song "This is Me"
2018	Best Achievement in Music Written for Motion Pictures (Original Song)	Justin Paul	The Greatest Showman	False	nm2524192	https://m.media-amazon.com/images/M/MV5BNjMyOWZjZjktMzBiMS00ZjAyLTg1MDAtMTU3Mjg1MzFiZjk0XkEyXkFqcGdeQXVyNjUyNzcxOTg@._V1_.jpg	For song "This is Me"
2018	Best Achievement in Sound Mixing	Gregg Landaker	Dunkirk	True	nm0484414	None	
2018	Best Achievement in Sound Mixing	Gary A. Rizzo	Dunkirk	True	nm0729886	https://m.media-amazon.com/images/M/MV5BYmEwYzI1YTktMGQyMS00ZTAwLWFkMzctZTgxN2MzMjY4NjI3XkEyXkFqcGdeQXVyMzU1Njk5Nw@@._V1_.jpg	
2018	Best Achievement in Sound Mixing	Mark Weingarten	Dunkirk	True	nm0918319	https://m.media-amazon.com/images/M/MV5BZTc0NzQ1OGEtMTg4My00MGNiLWE1ZmEtOGE3Zjc3MmJmYjBmXkEyXkFqcGdeQXVyMTA3NjY1Nzg5._V1_.jpg	
2018	Best Achievement in Sound Mixing	Tim Cavagin	Baby Driver	False	nm0146687	https://m.media-amazon.com/images/M/MV5BNTc1M2Y2ZmUtMTdhZC00YjhjLWJhNGEtZjRjZTRjOWVkY2Y2XkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_.jpg	
2018	Best Achievement in Sound Mixing	Mary H. Ellis	Baby Driver	False	nm0254978	None	
2018	Best Achievement in Sound Mixing	Julian Slater	Baby Driver	False	nm0805398	https://m.media-amazon.com/images/M/MV5BMjMzNDE1OTYwMV5BMl5BanBnXkFtZTgwNTc0NDQ3NDM@._V1_.jpg	
2018	Best Achievement in Sound Mixing	Ron Bartlett	Blade Runner 2049	False	nm0058897	https://m.media-amazon.com/images/M/MV5BMjE1NzE2MDQ3M15BMl5BanBnXkFtZTgwMjE5NjQ4NDM@._V1_.jpg	
2018	Best Achievement in Sound Mixing	Doug Hemphill	Blade Runner 2049	False	nm0376153	None	
2018	Best Achievement in Sound Mixing	Mac Ruth	Blade Runner 2049	False	nm0002314	https://m.media-amazon.com/images/M/MV5BZWY4NzFjYjEtY2QwYi00NzExLTk3YTgtNmNjMTkxNDYwYWQzXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_.jpg	
2018	Best Achievement in Sound Mixing	Michael Semanick	Star Wars: Episode VIII - The Last Jedi	False	nm0783713	None	
2018	Best Achievement in Sound Mixing	David Parker	Star Wars: Episode VIII - The Last Jedi	False	nm0662188	None	
2018	Best Achievement in Sound Mixing	Stuart Wilson	Star Wars: Episode VIII - The Last Jedi	False	nm0934184	None	
2018	Best Achievement in Sound Mixing	Ren Klyce	Star Wars: Episode VIII - The Last Jedi	False	nm0460274	None	
2018	Best Achievement in Sound Mixing	Christian T. Cooke	The Shape of Water	False	nm0177397	None	
